airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,45,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.33,45,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,45,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,45,53937
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,45,55169
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,45,55169
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,45,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,45,59537
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,45,59649
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,45,59649
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,46,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,46,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,46,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.33,46,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,46,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,46,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,46,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,46,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,46,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,46,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,46,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,46,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,46,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,46,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,46,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,46,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,46,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,46,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,46,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,46,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,46,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,46,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,46,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,46,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,46,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.92,46,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,46,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,46,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.33,46,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,46,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,46,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,46,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,46,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.25,46,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.92,46,59649
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,47,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,47,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,47,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.33,47,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,47,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,47,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,47,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,47,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,47,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,47,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,47,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,47,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,47,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,47,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,47,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,47,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.25,47,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,47,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,47,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,47,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.92,47,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,47,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,47,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,47,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,47,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.92,47,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,47,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,47,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.33,47,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,47,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,47,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,47,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,47,59537
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,47,59649
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,47,59649
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,48,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,48,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,48,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.33,48,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,48,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,48,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,48,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,48,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,48,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,48,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,48,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,48,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,48,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,48,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,48,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,48,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.25,48,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,48,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,48,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,48,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,48,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.92,48,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,48,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,48,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,48,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,48,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,48,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,48,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,48,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,48,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,48,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,48,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,48,59537
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.92,48,61889
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.33,48,61889
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,49,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,49,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,49,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,49,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.33,49,30630
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,49,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,49,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,49,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,49,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,49,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,49,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,49,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,49,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,49,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,49,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,49,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.25,49,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,49,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,49,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,49,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,49,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.92,49,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,49,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,49,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,49,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,49,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,49,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.92,49,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,49,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.33,49,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,49,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,49,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,49,59537
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,49,61889
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,49,61889
